Weekday,HOEP,Ontario_Demand,Temperature,Windchill_Index,Wind_Speed,Humidex,Relative_Humidity,Dew_Point,Pressure_Station,Date_Time
0,20.5,14091.0,-7.9,-18.16,42.0,-11.93,58.0,-14.8,98.7,2016-01-11 04:00:00
0,15.56,14465.0,-8.2,-17.68,34.0,-12.29,62.0,-14.3,98.76,2016-01-11 05:00:00
0,12.31,15214.0,-8.5,-17.14,27.0,-12.38,69.0,-13.2,98.83,2016-01-11 06:00:00
0,12.36,16653.0,-8.4,-18.33,35.0,-12.68,65.0,-13.9,98.89,2016-01-11 07:00:00
0,12.37,18165.0,-8.6,-18.58,36.0,-12.53,67.0,-13.7,98.95,2016-01-11 08:00:00
0,12.34,18164.0,-8.2,-18.09,32.0,-12.6,63.0,-14.1,99.03,2016-01-11 09:00:00
0,13.12,17840.0,-7.6,-17.68,34.0,-11.82,64.0,-13.3,99.12,2016-01-11 10:00:00
0,22.91,17709.0,-6.9,-17.37,37.0,-10.89,61.0,-13.2,99.18,2016-01-11 11:00:00
0,20.35,17857.0,-6.7,-17.19,43.0,-10.69,60.0,-13.2,99.16,2016-01-11 12:00:00
0,23.46,17626.0,-6.7,-16.49,40.0,-10.25,60.0,-13.2,99.18,2016-01-11 13:00:00
0,15.7,17781.0,-6.6,-16.33,36.0,-10.27,54.0,-14.5,99.2,2016-01-11 14:00:00
0,15.09,17767.0,-6.6,-16.08,35.0,-10.62,53.0,-14.7,99.27,2016-01-11 15:00:00
0,8.88,18175.0,-7.5,-16.52,32.0,-10.84,53.0,-15.5,99.32,2016-01-11 16:00:00
0,14.34,19224.0,-8.4,-17.43,30.0,-11.99,55.0,-15.9,99.37,2016-01-11 17:00:00
0,0.97,20347.0,-9.0,-18.22,30.0,-12.95,56.0,-16.3,99.4,2016-01-11 18:00:00
0,5.08,20494.0,-9.7,-18.21,24.0,-13.58,57.0,-16.7,99.42,2016-01-11 19:00:00
0,5.88,20314.0,-10.0,-19.79,31.0,-14.31,58.0,-16.8,99.41,2016-01-11 20:00:00
0,5.94,19938.0,-10.3,-18.16,19.0,-14.69,61.0,-16.5,99.35,2016-01-11 21:00:00
0,8.75,19109.0,-10.2,-16.52,12.0,-14.69,61.0,-16.4,99.32,2016-01-11 22:00:00
0,8.24,17982.0,-10.0,-15.96,11.0,-14.59,61.0,-16.2,99.27,2016-01-11 23:00:00
0,21.95,16441.0,-9.5,-15.26,10.0,-13.94,61.0,-15.7,99.2,2016-01-12 00:00:00
0,21.94,15705.0,-9.6,-12.59,5.0,-13.98,65.0,-15.0,99.11,2016-01-12 01:00:00
0,15.0,15365.0,-9.6,-14.13,8.0,-13.81,69.0,-14.3,98.96,2016-01-12 02:00:00
0,21.1,15204.0,-9.5,-13.57,7.0,-13.75,79.0,-12.5,98.79,2016-01-12 03:00:00
0,14.47,15039.0,-8.7,-14.3,9.0,-12.78,84.0,-10.9,98.61,2016-01-12 04:00:00
0,12.27,15003.0,-6.3,-15.38,16.0,-9.97,89.0,-7.8,98.41,2016-01-12 05:00:00
0,14.33,15616.0,-5.3,-13.07,20.0,-8.84,88.0,-7.0,98.27,2016-01-12 06:00:00
0,14.38,16899.0,-4.4,-11.57,18.0,-7.75,90.0,-5.8,98.11,2016-01-12 07:00:00
0,14.36,18563.0,-3.0,-9.84,15.0,-6.08,91.0,-4.3,97.96,2016-01-12 08:00:00
0,15.59,18699.0,-2.1,-8.38,17.0,-5.24,83.0,-4.6,97.91,2016-01-12 09:00:00
0,18.35,18575.0,-2.2,-7.81,18.0,-5.33,76.0,-5.9,97.85,2016-01-12 10:00:00
0,24.37,18480.0,-2.3,-7.17,14.0,-5.24,79.0,-5.5,97.82,2016-01-12 11:00:00
0,21.97,18512.0,-2.1,-8.45,22.0,-5.21,76.0,-5.8,97.72,2016-01-12 12:00:00
0,19.88,18312.0,-3.4,-10.8,26.0,-5.36,79.0,-6.5,97.71,2016-01-12 13:00:00
0,19.78,18262.0,-5.5,-15.03,43.0,-7.03,73.0,-9.6,97.79,2016-01-12 14:00:00
0,25.46,18271.0,-5.8,-14.63,35.0,-9.43,67.0,-11.0,97.85,2016-01-12 15:00:00
0,15.58,18369.0,-6.6,-14.68,27.0,-9.68,71.0,-11.0,97.93,2016-01-12 16:00:00
0,42.4,19022.0,-7.1,-15.99,32.0,-10.66,67.0,-12.2,97.96,2016-01-12 17:00:00
0,14.38,20144.0,-7.5,-16.65,32.0,-10.95,80.0,-10.4,98.02,2016-01-12 18:00:00
0,14.33,20186.0,-5.5,-17.53,41.0,-9.39,64.0,-11.3,98.17,2016-01-12 19:00:00
0,14.35,19925.0,-6.1,-15.45,39.0,-9.52,63.0,-12.1,98.37,2016-01-12 20:00:00
0,14.37,19507.0,-6.8,-16.17,37.0,-10.34,61.0,-13.1,98.49,2016-01-12 21:00:00
0,14.35,18705.0,-6.9,-16.57,37.0,-11.21,56.0,-14.3,98.62,2016-01-12 22:00:00
0,18.59,17577.0,-8.1,-15.82,22.0,-10.68,71.0,-12.5,98.77,2016-01-12 23:00:00
0,41.86,16624.0,-8.0,-18.3,37.0,-11.66,61.0,-14.3,98.8,2016-01-13 00:00:00
0,42.84,15475.0,-8.5,-18.45,36.0,-12.53,61.0,-14.8,98.85,2016-01-13 01:00:00
0,31.73,15036.0,-9.1,-19.12,35.0,-12.8,64.0,-14.7,98.94,2016-01-13 02:00:00
0,26.64,14900.0,-9.6,-19.0,30.0,-13.53,66.0,-14.8,99.07,2016-01-13 03:00:00
0,28.58,14953.0,-9.8,-18.29,23.0,-13.92,69.0,-14.5,99.17,2016-01-13 04:00:00
0,34.83,15103.0,-10.3,-17.72,17.0,-14.06,67.0,-15.3,99.26,2016-01-13 05:00:00
0,24.31,15821.0,-9.6,-18.07,18.0,-14.06,67.0,-14.6,99.36,2016-01-13 06:00:00
0,22.31,17257.0,-9.6,-17.55,21.0,-13.98,65.0,-15.0,99.39,2016-01-13 07:00:00
0,22.5,18625.0,-9.6,-15.72,13.0,-13.93,68.0,-14.5,99.4,2016-01-13 08:00:00
0,25.29,18819.0,-8.9,-17.55,21.0,-13.16,75.0,-12.6,99.45,2016-01-13 09:00:00
0,25.84,18600.0,-8.7,-17.06,24.0,-12.98,66.0,-14.0,99.48,2016-01-13 10:00:00
0,28.24,18332.0,-8.2,-18.59,35.0,-12.44,60.0,-14.7,99.47,2016-01-13 11:00:00
0,25.68,18230.0,-7.2,-17.44,31.0,-11.52,57.0,-14.4,99.4,2016-01-13 12:00:00
0,24.73,17889.0,-7.8,-17.04,30.0,-11.66,61.0,-14.1,99.34,2016-01-13 13:00:00
0,24.27,17891.0,-7.6,-17.43,30.0,-11.79,60.0,-14.1,99.26,2016-01-13 14:00:00
0,24.29,17884.0,-8.4,-18.07,35.0,-11.45,55.0,-15.9,99.23,2016-01-13 15:00:00
0,18.63,18327.0,-8.9,-16.32,18.0,-12.68,65.0,-14.3,99.21,2016-01-13 16:00:00
0,12.94,19257.0,-8.8,-17.53,27.0,-13.06,62.0,-14.8,99.2,2016-01-13 17:00:00
0,26.57,20354.0,-8.8,-17.5,26.0,-13.08,67.0,-13.9,99.16,2016-01-13 18:00:00
0,10.84,20354.0,-8.9,-16.97,22.0,-13.19,67.0,-14.0,99.13,2016-01-13 19:00:00
0,8.71,20101.0,-8.4,-17.18,24.0,-12.84,62.0,-14.5,99.06,2016-01-13 20:00:00
0,12.22,19682.0,-7.9,-16.86,26.0,-12.37,58.0,-14.8,98.98,2016-01-13 21:00:00
0,9.735,18983.0,-8.2,-16.03,21.0,-12.09,73.0,-12.2,98.91,2016-01-13 22:00:00
0,7.25,17845.0,-8.1,-14.53,15.0,-11.99,78.0,-11.3,98.82,2016-01-13 23:00:00
0,16.23,16055.0,-8.1,-15.4,19.0,-12.03,82.0,-10.7,98.78,2016-01-14 00:00:00
0,15.45,15831.0,-8.2,-15.77,21.0,-12.14,82.0,-10.8,98.68,2016-01-14 01:00:00
0,22.03,15520.0,-8.3,-17.17,29.0,-12.33,72.0,-12.5,98.63,2016-01-14 02:00:00
0,35.65,15365.0,-8.4,-16.83,25.0,-12.57,71.0,-12.8,98.62,2016-01-14 03:00:00
0,14.56,15369.0,-8.3,-14.52,14.0,-12.57,71.0,-12.7,98.65,2016-01-14 04:00:00
0,14.32,15469.0,-8.1,-15.11,17.0,-12.35,71.0,-12.5,98.66,2016-01-14 05:00:00
0,20.14,15963.0,-7.6,-15.27,19.0,-11.77,72.0,-11.8,98.69,2016-01-14 06:00:00
0,20.56,17294.0,-7.8,-15.52,21.0,-11.63,74.0,-11.7,98.73,2016-01-14 07:00:00
0,22.74,18813.0,-6.9,-15.27,21.0,-10.96,74.0,-10.8,98.76,2016-01-14 08:00:00
0,22.74,18980.0,-6.2,-14.3,22.0,-10.2,73.0,-10.3,98.86,2016-01-14 09:00:00
0,14.19,18947.0,-5.6,-13.57,23.0,-9.52,73.0,-9.7,98.93,2016-01-14 10:00:00
0,15.86,18762.0,-4.5,-13.12,26.0,-8.29,68.0,-9.6,98.92,2016-01-14 11:00:00
0,16.38,18579.0,-3.1,-12.22,29.0,-6.95,63.0,-9.2,98.89,2016-01-14 12:00:00
0,15.91,18245.0,-2.9,-10.54,26.0,-6.7,60.0,-9.6,98.85,2016-01-14 13:00:00
0,16.45,18123.0,-2.6,-8.78,20.0,-5.88,61.0,-9.1,98.83,2016-01-14 14:00:00
0,10.86,18091.0,-2.7,-7.31,13.0,-5.96,62.0,-9.0,98.85,2016-01-14 15:00:00
0,10.15,18359.0,-2.9,-8.19,16.0,-6.3,66.0,-8.4,98.92,2016-01-14 16:00:00
0,14.55,19066.0,-2.9,-6.9,10.0,-6.5,67.0,-8.2,98.96,2016-01-14 17:00:00
0,14.19,20091.0,-2.9,-4.42,4.0,-6.65,66.0,-8.4,99.01,2016-01-14 18:00:00
0,7.49,19996.0,-3.3,-4.98,4.0,-6.34,77.0,-6.8,99.05,2016-01-14 19:00:00
0,6.223333333333334,19800.0,-3.3,-5.93,6.0,-6.75,79.0,-6.4,99.07,2016-01-14 20:00:00
0,4.956666666666667,19432.0,-3.3,-5.93,6.0,-6.58,81.0,-6.1,99.0,2016-01-14 21:00:00
0,3.69,18737.0,-3.2,-6.24,7.0,-6.56,82.0,-5.9,98.95,2016-01-14 22:00:00
0,2.82,17535.0,-2.8,-6.5,8.0,-6.06,83.0,-5.3,98.92,2016-01-14 23:00:00
0,3.615,15435.0,-2.5,-7.06,11.0,-5.63,86.0,-4.5,98.86,2016-01-15 00:00:00
0,4.41,15398.0,-2.8,-6.78,10.0,-5.6,87.0,-4.7,98.85,2016-01-15 01:00:00
0,9.05,14906.0,-2.8,-5.66,7.0,-5.92,88.0,-4.5,98.83,2016-01-15 02:00:00
0,42.93,14482.0,-2.8,-6.9,10.0,-5.92,88.0,-4.5,98.79,2016-01-15 03:00:00
0,13.32,14451.0,-2.3,-4.77,5.0,-5.33,88.0,-4.0,98.74,2016-01-15 04:00:00
0,12.09,14577.0,-1.5,-6.06,10.0,-2.72,87.0,-3.4,98.7,2016-01-15 05:00:00
0,5.95,15200.0,0.7,-5.11,10.0,-1.68,89.0,-0.9,98.6,2016-01-15 06:00:00
0,7.71,16455.0,1.1,-2.48,10.0,-1.13,87.0,-0.8,98.62,2016-01-15 07:00:00
0,5.94,17923.0,0.7,-2.33,9.0,-1.11,91.0,-0.6,98.58,2016-01-15 08:00:00
0,16.01,18224.0,0.9,-3.9,17.0,-1.11,91.0,-0.4,98.52,2016-01-15 09:00:00
0,21.39,18144.0,1.5,-2.92,13.0,-0.61,91.0,0.2,98.46,2016-01-15 10:00:00
0,24.21,18119.0,1.3,0.38,4.0,-0.61,91.0,0.0,98.42,2016-01-15 11:00:00
0,23.74,18166.0,2.0,-2.51,14.0,-0.07,89.0,0.4,98.35,2016-01-15 12:00:00
0,28.87,17957.0,2.4,-2.32,15.0,0.48,90.0,0.9,98.18,2016-01-15 13:00:00
0,23.07,17911.0,2.6,-1.09,13.0,1.07,89.0,1.0,98.12,2016-01-15 14:00:00
0,19.32,17900.0,1.8,-2.53,17.0,0.85,90.0,0.3,98.03,2016-01-15 15:00:00
0,9.13,17937.0,1.6,-2.78,17.0,-0.15,90.0,0.1,98.02,2016-01-15 16:00:00
0,9.72,18375.0,1.4,-3.03,17.0,-0.53,90.0,-0.1,97.93,2016-01-15 17:00:00
0,4.15,19131.0,1.4,-3.31,18.0,-0.69,89.0,-0.2,97.91,2016-01-15 18:00:00
0,1.45,19037.0,1.8,-1.88,11.0,-0.28,90.0,0.3,97.85,2016-01-15 19:00:00
0,1.7733333333333332,18732.0,2.6,-2.37,16.0,0.77,91.0,1.3,97.74,2016-01-15 20:00:00
0,2.0966666666666667,18308.0,3.3,-1.68,18.0,1.87,93.0,2.3,97.65,2016-01-15 21:00:00
0,2.42,17617.0,3.5,-0.18,14.0,2.0,93.0,2.5,97.5,2016-01-15 22:00:00
0,5.14,16495.0,3.8,1.78,7.0,2.3,91.0,2.5,97.51,2016-01-15 23:00:00
1,5.87,15255.0,4.0,-0.01,16.0,2.59,86.0,1.9,97.42,2016-01-16 00:00:00
1,5.97,14684.0,3.4,-0.05,14.0,2.47,89.0,1.8,97.31,2016-01-16 01:00:00
1,7.84,14136.0,3.3,-0.47,15.0,1.87,90.0,1.8,97.26,2016-01-16 02:00:00
1,12.71,13673.0,3.2,-0.76,16.0,1.66,91.0,1.9,97.25,2016-01-16 03:00:00
1,13.3,13540.0,3.0,-1.03,17.0,1.62,90.0,1.5,97.26,2016-01-16 04:00:00
1,14.15,13430.0,2.9,-1.71,20.0,1.28,88.0,1.1,97.29,2016-01-16 05:00:00
1,15.53,13556.0,2.5,-1.81,18.0,0.98,87.0,0.6,97.36,2016-01-16 06:00:00
1,9.09,14091.0,2.3,-2.47,20.0,0.48,87.0,0.4,97.42,2016-01-16 07:00:00
1,12.7,14974.0,0.6,-6.26,36.0,-0.05,80.0,-2.5,97.62,2016-01-16 08:00:00
1,12.73,15759.0,0.1,-5.26,21.0,-2.15,79.0,-3.1,97.79,2016-01-16 09:00:00
1,15.61,16582.0,-0.6,-6.92,27.0,-2.86,76.0,-4.3,97.92,2016-01-16 10:00:00
1,16.7,16821.0,-0.4,-7.425,33.5,-2.945,70.0,-5.25,97.98,2016-01-16 11:00:00
1,14.49,17060.0,-0.2,-7.93,40.0,-3.03,64.0,-6.2,98.04,2016-01-16 12:00:00
1,14.31,16811.0,-0.7,-8.79,44.0,-3.9,59.0,-7.8,98.05,2016-01-16 13:00:00
1,12.71,16434.0,-1.3,-8.88,33.0,-3.68,62.0,-7.7,98.14,2016-01-16 14:00:00
1,8.39,16345.0,-2.0,-11.34,49.0,-4.89,60.0,-8.8,98.28,2016-01-16 15:00:00
1,5.88,16538.0,-2.5,-9.98,31.0,-5.71,63.0,-8.6,98.4,2016-01-16 16:00:00
1,4.7475000000000005,17518.0,-2.8,-11.27,40.0,-6.25,60.0,-9.5,98.56,2016-01-16 17:00:00
1,3.615,18404.0,-3.0,-9.47,22.0,-6.64,62.0,-9.3,98.65,2016-01-16 18:00:00
1,2.4825000000000004,18368.0,-3.3,-9.19,18.0,-6.68,69.0,-8.2,98.72,2016-01-16 19:00:00
1,1.35,17991.0,-3.6,-9.25,17.0,-6.8,73.0,-7.8,98.79,2016-01-16 20:00:00
1,3.78,17534.0,-4.1,-8.86,11.0,-7.05,81.0,-6.9,98.79,2016-01-16 21:00:00
1,7.76,16989.0,-3.7,-9.14,13.0,-6.96,80.0,-6.7,98.84,2016-01-16 22:00:00
1,11.14,16190.0,-3.1,-8.76,14.0,-6.6,76.0,-6.8,98.86,2016-01-16 23:00:00
1,12.73,15664.0,-3.1,-7.56,12.0,-6.34,69.0,-8.0,98.89,2016-01-17 00:00:00
1,13.36,14513.0,-3.2,-8.69,16.0,-6.68,69.0,-8.1,98.87,2016-01-17 01:00:00
1,12.7,14018.0,-2.9,-8.15,14.0,-6.54,70.0,-7.6,98.83,2016-01-17 02:00:00
1,12.53,13798.0,-2.5,-8.56,18.0,-6.19,66.0,-8.0,98.89,2016-01-17 03:00:00
1,9.62,13631.0,-2.2,-8.06,18.0,-6.02,60.0,-9.0,98.81,2016-01-17 04:00:00
1,13.31,13654.0,-2.0,-7.86,19.0,-5.71,63.0,-8.1,98.78,2016-01-17 05:00:00
1,15.64,13783.0,-1.7,-6.46,13.0,-5.46,60.0,-8.5,98.71,2016-01-17 06:00:00
1,17.01,14291.0,-1.5,-6.31,14.0,-5.23,60.0,-8.3,98.8,2016-01-17 07:00:00
1,14.86,14939.0,-1.7,-5.35,10.0,-5.11,64.0,-7.6,98.77,2016-01-17 08:00:00
1,14.0,15580.0,-1.6,-5.73,11.0,-5.19,65.0,-7.4,98.73,2016-01-17 09:00:00
1,20.71,16154.0,-1.3,-6.21,13.0,-4.85,65.0,-7.1,98.71,2016-01-17 10:00:00
1,19.35,16538.0,-1.1,-7.71,24.0,-4.22,63.0,-7.3,98.73,2016-01-17 11:00:00
1,20.79,16719.0,-2.5,-9.62,29.0,-3.13,68.0,-7.6,98.67,2016-01-17 12:00:00
1,20.66,16851.0,-3.0,-9.74,23.0,-5.94,63.0,-9.1,98.63,2016-01-17 13:00:00
1,31.79,16699.0,-3.6,-10.93,28.0,-6.73,59.0,-10.5,98.58,2016-01-17 14:00:00
1,9.02,16727.0,-4.9,-12.61,28.0,-7.75,54.0,-12.9,98.62,2016-01-17 15:00:00
1,25.01,16952.0,-6.2,-13.37,21.0,-8.91,61.0,-12.6,98.65,2016-01-17 16:00:00
1,5.96,17870.0,-7.2,-15.59,27.0,-10.43,62.0,-13.3,98.66,2016-01-17 17:00:00
1,13.3,18815.0,-8.5,-17.7,31.0,-11.59,59.0,-15.2,98.7,2016-01-17 18:00:00
1,13.29,19066.0,-9.2,-18.17,27.0,-12.84,68.0,-14.1,98.71,2016-01-17 19:00:00
1,13.29,18542.0,-10.2,-19.18,26.0,-13.8,63.0,-16.0,98.71,2016-01-17 20:00:00
1,6.5,18212.0,-10.3,-19.9,29.0,-14.69,68.0,-15.1,98.66,2016-01-17 21:00:00
1,9.65,17695.0,-10.5,-19.57,26.0,-14.75,71.0,-14.8,98.65,2016-01-17 22:00:00
1,21.13,16616.0,-10.1,-20.3,30.0,-14.19,72.0,-14.2,98.66,2016-01-17 23:00:00
0,19.07,16888.0,-9.7,-18.37,22.0,-14.01,70.0,-14.2,98.7,2016-01-18 00:00:00
0,13.93,15086.0,-9.3,-18.69,27.0,-13.74,60.0,-15.7,98.7,2016-01-18 01:00:00
0,15.59,14699.0,-10.2,-19.49,28.0,-14.19,46.0,-19.8,98.78,2016-01-18 02:00:00
0,16.85,14711.0,-10.8,-20.71,31.0,-15.05,45.0,-20.6,98.87,2016-01-18 03:00:00
0,13.64,14709.0,-10.4,-20.24,27.0,-15.25,46.0,-20.0,98.91,2016-01-18 04:00:00
0,14.33,14915.0,-10.5,-19.73,27.0,-14.53,58.0,-17.3,98.93,2016-01-18 05:00:00
0,14.35,15630.0,-11.3,-19.5,20.0,-15.19,64.0,-16.8,98.96,2016-01-18 06:00:00
0,14.35,17102.0,-11.2,-19.1,16.0,-15.79,67.0,-16.2,98.99,2016-01-18 07:00:00
0,14.96,18662.0,-11.0,-17.67,13.0,-15.21,77.0,-14.3,99.0,2016-01-18 08:00:00
0,22.22,18791.0,-10.7,-19.12,20.0,-15.07,79.0,-13.7,99.06,2016-01-18 09:00:00
0,20.08,18732.0,-10.4,-19.19,21.0,-14.58,75.0,-14.0,99.09,2016-01-18 10:00:00
0,22.33,18576.0,-10.1,-19.15,25.0,-14.18,73.0,-14.1,99.13,2016-01-18 11:00:00
0,24.24,18470.0,-9.1,-18.8,23.0,-13.58,63.0,-14.9,99.11,2016-01-18 12:00:00
0,25.4,18392.0,-8.2,-18.88,32.0,-12.75,55.0,-15.7,99.09,2016-01-18 13:00:00
0,24.19,18248.0,-8.4,-18.76,40.0,-12.39,51.0,-16.8,99.14,2016-01-18 14:00:00
0,20.34,18265.0,-8.2,-17.83,31.0,-12.63,50.0,-16.9,99.19,2016-01-18 15:00:00
0,17.58,18590.0,-9.0,-18.35,31.0,-12.7,52.0,-17.2,99.3,2016-01-18 16:00:00
0,10.43,19307.0,-9.5,-17.61,22.0,-13.63,54.0,-17.2,99.35,2016-01-18 17:00:00
0,16.69,20389.0,-9.8,-17.41,19.0,-13.83,61.0,-16.0,99.43,2016-01-18 18:00:00
0,4.78,20649.0,-10.0,-14.72,8.0,-14.12,70.0,-14.5,99.48,2016-01-18 19:00:00
0,5.87,20396.0,-10.2,-17.12,15.0,-14.32,78.0,-13.3,99.53,2016-01-18 20:00:00
0,1.58,20103.0,-10.1,-15.84,11.0,-14.38,81.0,-12.8,99.53,2016-01-18 21:00:00
0,24.38,19375.0,-9.8,-17.35,17.0,-14.05,74.0,-13.6,99.56,2016-01-18 22:00:00
0,27.57,18235.0,-10.0,-17.91,19.0,-14.35,62.0,-16.0,99.6,2016-01-18 23:00:00
0,28.11,16741.0,-10.8,-19.0,20.0,-14.55,63.0,-16.6,99.65,2016-01-19 00:00:00
0,27.0,16145.0,-11.8,-19.7,18.0,-15.39,65.0,-17.1,99.68,2016-01-19 01:00:00
0,27.65,15897.0,-12.8,-21.18,19.0,-16.38,71.0,-17.0,99.76,2016-01-19 02:00:00
0,26.4,15702.0,-14.0,-23.33,22.0,-17.54,73.0,-17.9,99.86,2016-01-19 03:00:00
0,24.72,15682.0,-13.9,-22.57,16.0,-18.59,75.0,-17.4,99.86,2016-01-19 04:00:00
0,25.18,15831.0,-11.5,-23.59,24.0,-16.07,62.0,-17.4,99.91,2016-01-19 05:00:00
0,24.52,16537.0,-11.7,-22.82,36.0,-16.22,59.0,-18.2,99.96,2016-01-19 06:00:00
0,21.32,17944.0,-12.1,-22.08,28.0,-16.43,67.0,-17.1,100.04,2016-01-19 07:00:00
0,21.23,19364.0,-11.1,-22.26,30.0,-15.65,69.0,-15.7,100.12,2016-01-19 08:00:00
0,29.46,19304.0,-9.7,-20.17,25.0,-14.2,65.0,-15.1,100.14,2016-01-19 09:00:00
0,29.9,19201.0,-7.9,-18.69,27.0,-12.28,63.0,-13.8,100.15,2016-01-19 10:00:00
0,28.32,18978.0,-6.6,-17.93,41.0,-10.87,62.0,-12.7,100.18,2016-01-19 11:00:00
0,25.44,18858.0,-5.3,-16.45,41.0,-9.26,60.0,-11.9,100.17,2016-01-19 12:00:00
0,24.74,18796.0,-4.6,-15.21,42.0,-8.53,58.0,-11.7,100.14,2016-01-19 13:00:00
0,19.03,18605.0,-4.7,-13.58,39.0,-8.39,64.0,-10.5,100.16,2016-01-19 14:00:00
0,18.35,18485.0,-4.3,-12.96,33.0,-8.25,65.0,-9.9,100.2,2016-01-19 15:00:00
0,21.13,18666.0,-4.6,-12.82,33.0,-8.06,68.0,-9.6,100.27,2016-01-19 16:00:00
0,15.14,19457.0,-4.9,-13.12,31.0,-8.6,69.0,-9.8,100.32,2016-01-19 17:00:00
0,14.34,20586.0,-4.6,-11.91,23.0,-8.47,70.0,-9.3,100.38,2016-01-19 18:00:00
0,14.32,20660.0,-4.4,-10.3,16.0,-8.08,72.0,-8.7,100.42,2016-01-19 19:00:00
0,13.64,20413.0,-3.9,-11.56,25.0,-7.65,71.0,-8.4,100.46,2016-01-19 20:00:00
0,17.46,20084.0,-4.4,-11.97,28.0,-7.79,70.0,-9.1,100.46,2016-01-19 21:00:00
0,21.69,19254.0,-4.5,-11.97,27.0,-8.13,70.0,-9.2,100.48,2016-01-19 22:00:00
0,25.29,18067.0,-4.3,-11.25,22.0,-8.18,68.0,-9.4,100.49,2016-01-19 23:00:00
0,25.86,16472.0,-4.1,-11.15,23.0,-7.95,68.0,-9.2,100.49,2016-01-20 00:00:00
0,25.46,16101.5,-4.1,-10.865,22.0,-7.84,68.0,-9.2,100.49,2016-01-20 01:00:00
0,25.19,15731.0,-4.1,-10.58,21.0,-7.73,68.0,-9.2,100.49,2016-01-20 02:00:00
0,24.65,15560.0,-4.3,-10.32,18.0,-7.9,70.0,-9.0,100.48,2016-01-20 03:00:00
0,24.6,15389.0,-4.3,-10.5,19.0,-8.04,69.0,-9.2,100.47,2016-01-20 04:00:00
0,22.89,15485.0,-4.4,-10.25,17.0,-8.18,68.0,-9.5,100.42,2016-01-20 05:00:00
0,23.52,16034.0,-4.6,-9.5,12.0,-8.29,68.0,-9.6,100.43,2016-01-20 06:00:00
0,23.02,17406.0,-4.8,-11.12,19.0,-8.56,66.0,-10.2,100.46,2016-01-20 07:00:00
0,24.08,19007.0,-5.7,-12.07,18.0,-8.62,73.0,-9.8,100.45,2016-01-20 08:00:00
0,25.72,19142.0,-5.7,-10.95,12.0,-9.55,72.0,-10.0,100.42,2016-01-20 09:00:00
0,26.2,18799.0,-5.5,-11.87,17.0,-9.37,70.0,-10.1,100.4,2016-01-20 10:00:00
0,26.43,18698.0,-5.0,-11.54,16.0,-8.72,69.0,-9.8,100.36,2016-01-20 11:00:00
0,24.34,18509.0,-4.5,-11.04,16.0,-8.4,68.0,-9.6,100.28,2016-01-20 12:00:00
0,24.46,18307.0,-4.3,-9.99,14.0,-8.16,64.0,-10.1,100.16,2016-01-20 13:00:00
0,22.58,18179.0,-4.2,-8.86,11.0,-7.99,62.0,-10.4,100.05,2016-01-20 14:00:00
0,20.9,18193.0,-4.2,-8.25,9.0,-8.07,59.0,-11.1,99.99,2016-01-20 15:00:00
0,23.05,18446.0,-4.4,-8.25,9.0,-8.26,60.0,-11.1,99.98,2016-01-20 16:00:00
0,22.03,19358.0,-5.1,-10.24,13.0,-8.08,72.0,-9.4,99.99,2016-01-20 17:00:00
0,19.96,20002.0,-5.5,-10.85,13.0,-8.89,81.0,-8.3,100.0,2016-01-20 18:00:00
0,14.38,20244.0,-5.6,-11.34,14.0,-9.39,74.0,-9.5,100.03,2016-01-20 19:00:00
0,5.9,19965.0,-6.0,-11.58,14.0,-9.41,78.0,-9.2,100.04,2016-01-20 20:00:00
0,5.48,19673.0,-6.3,-11.15,11.0,-9.84,74.0,-10.2,100.05,2016-01-20 21:00:00
0,24.22,18966.0,-6.4,-11.82,13.0,-10.24,71.0,-10.8,100.05,2016-01-20 22:00:00
0,24.36,17726.0,-7.4,-13.99,17.0,-10.4,74.0,-11.3,100.06,2016-01-20 23:00:00
0,24.25,16307.0,-7.4,-14.14,16.0,-11.4,74.0,-11.3,100.08,2016-01-21 00:00:00
0,23.89,15709.0,-7.7,-15.65,21.0,-11.61,75.0,-11.4,100.1,2016-01-21 01:00:00
0,23.06,15185.0,-8.1,-14.52,14.0,-11.77,78.0,-11.3,100.14,2016-01-21 02:00:00
0,22.6,14981.0,-7.7,-13.61,12.0,-11.79,77.0,-11.1,100.2,2016-01-21 03:00:00
0,23.16,15040.0,-7.2,-11.78,8.0,-11.19,79.0,-10.3,100.22,2016-01-21 04:00:00
0,23.79,15101.0,-6.7,-9.76,5.0,-10.48,81.0,-9.4,100.22,2016-01-21 05:00:00
0,21.5,15747.0,-6.3,-9.19,5.0,-10.18,79.0,-9.4,100.22,2016-01-21 06:00:00
0,21.41,17203.0,-5.7,-10.26,8.0,-9.57,76.0,-9.3,100.28,2016-01-21 07:00:00
0,23.59,18589.0,-5.8,-11.99,17.0,-9.52,73.0,-9.9,100.34,2016-01-21 08:00:00
0,24.25,18733.0,-5.4,-11.99,17.0,-9.46,66.0,-10.8,100.4,2016-01-21 09:00:00
0,29.31,18436.0,-5.5,-11.54,16.0,-9.26,65.0,-11.1,100.45,2016-01-21 10:00:00
0,23.72,18143.0,-4.6,-9.95,11.0,-7.96,63.0,-10.6,100.5,2016-01-21 11:00:00
0,22.84,17904.0,-4.3,-10.3,16.0,-8.19,63.0,-10.3,100.49,2016-01-21 12:00:00
